Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
090704100100,Ausable Valley Central School District,Clinton,Central,06/30/2018,12,1109,800898439,23343054,12000347,0,1491845,0,0,28169,0,0,0,0,0,0,0,0,0,0,223802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31632,30190,3083,180017,0,0,0,0,0,10950,0,290638,14290673,0,17455903,0,0,0,0,0,0,0,0,0,0,0,0,0,822067,0,0,0,365270,0,0,0,0,0,0,32933913,0,297390,0,106199,0,33337502,2337669,635713,0,3532,0,0,12846831,1025703,801871,1889131,279784,0,5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445755,0,957004,0,1017527,6599571,0,0,145395,9671,0,194892,3357390,610468,33201134,106199
380674100100,Averill Park Central School District,Rensselaer,Independent Superintendent,06/30/2018,12,2708,1527014940,22819199,26667847,0,3373788,0,0,48651,0,0,0,0,0,0,0,0,0,0,880304,0,0,0,0,0,0,0,0,0,11331,0,0,0,35103,0,0,0,0,0,0,0,21050,613002,328943,248905,0,0,11475,0,0,117905,0,1133792,33492096,0,25040197,0,0,0,0,0,0,0,0,0,0,0,0,0,1232575,12728,0,0,427335,0,0,0,0,0,0,60204931,4698878,0,0,48077,0,64951886,4185639,1445235,0,2536,0,0,26235741,2115977,2005074,3569852,729130,0,40406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922849,0,2143253,0,2134889,9079922,0,0,490500,10294,0,355512,3246811,1098229,59811849,48077
460704400100,Avoca Central School District,Steuben,Central,06/30/2018,12,427,194702646,8730000,1955972,0,459907,11825,0,6638,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,30701,0,0,0,0,8067,0,0,0,0,0,0,462,11915,0,78916,0,0,3637,0,0,0,0,251738,2820243,0,10038637,0,0,0,0,0,0,0,0,0,0,0,0,0,316663,0,0,0,279219,0,0,0,0,0,0,13454762,0,0,0,1428858,0,14883620,979004,469347,0,0,0,0,5453720,788946,354474,968565,139437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143201,0,363384,0,362515,1518608,0,1227,56239,0,70891,0,1840000,454213,13979977,1428858
240704500100,Avon Central School District,Livingston,Central,06/30/2018,12,1002,404915424,9785000,8339574,0,1476286,183457,0,12194,0,0,34734,0,0,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,0,5845,0,0,0,21941,0,0,0,0,0,0,0,79428,28362,2764,200635,0,0,0,0,0,6530,0,162347,10557379,0,10211635,0,0,0,0,0,0,0,0,0,0,0,0,0,412734,0,0,0,258579,0,0,0,0,0,0,21440327,0,75000,0,172747,0,21688074,2684083,648248,0,0,0,0,7827340,1221584,756836,1032962,419623,0,13350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200854,0,687158,0,631381,1821924,114088,0,60520,2580,0,19166,2450000,281970,20887956,172747
470604600100,Babylon Union Free School District,Suffolk,Independent Superintendent,06/30/2018,12,1588,1644658304,32234673,36387318,0,4130408,17588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135770,0,0,0,55283,0,0,0,0,0,0,0,0,87321,1125,385247,0,0,314,0,0,0,0,502924,41703298,0,9306652,0,0,0,0,0,0,0,0,0,0,0,0,0,504074,0,0,0,165981,0,0,0,0,0,0,51680005,0,0,0,140717,0,51820722,11114615,1303472,0,0,0,0,26005175,2443228,1694406,2261429,1154180,0,5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590115,0,1992154,0,1857366,4948781,11195,14950,440935,10403,0,16269,2975239,1288406,60127534,140717
080704700100,Bainbridge-Guilford Central School District,Chenango,Central,06/30/2018,12,758,306320514,2567495,5107176,0,1066583,19891,0,26204,0,0,0,0,0,0,0,0,0,0,67361,0,0,0,0,0,0,0,0,0,17106,0,0,0,0,0,0,8394,0,0,0,0,1888,5494,19676,200450,0,0,0,0,0,28567,0,215649,6784439,0,11069061,0,0,0,0,0,0,0,0,0,0,0,0,0,392138,0,0,0,367115,0,0,0,0,0,0,18612753,0,124117,0,581100,0,19317970,2306713,615740,0,5,0,0,8683400,805710,621570,721074,275564,0,16706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273261,0,577401,0,557840,2624101,0,0,113669,113,0,133736,379117,66702,18783752,581100
280638601000,Baldwin Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,4515,3366713077,7651920,79145514,0,12761758,1355604,0,99705,0,0,0,0,0,0,0,0,0,0,167880,0,0,0,0,0,0,0,0,0,14990,0,0,0,192647,0,0,119942,0,0,0,0,0,154355,616131,1428389,0,0,232003,0,0,350498,0,849689,97489105,0,32264060,0,0,0,0,0,0,0,0,0,0,0,0,0,1654842,0,0,0,586168,300,0,0,0,0,0,131994475,0,0,0,14425070,0,146419545,11658941,2396857,0,0,0,0,68450192,3518055,4567530,6368103,1015113,0,12619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,10853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694904,0,5285092,0,4882271,11930629,5148,50176,699298,25952,0,38662,2845417,327125,125783237,14425070
310649300100,Baldwinsville Central School District,Onondaga,Independent Superintendent,06/30/2018,12,5447,2288060914,46119513,47925120,0,8233155,1965700,0,0,0,0,185980,0,0,0,0,0,0,0,180808,0,0,0,0,0,22303,0,0,0,145837,0,0,0,0,0,0,0,0,0,0,0,0,641298,0,946396,0,0,27694,18405,0,73547,0,1651582,62017825,0,42968568,0,0,0,0,0,0,0,0,0,0,0,0,0,3102875,0,0,0,872916,0,0,0,0,0,0,108962184,4384514,264928,0,7687107,0,121298733,16699975,1918004,0,0,0,0,52910580,3110225,3328050,6508048,1309548,0,121314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748648,0,4037367,0,4027419,15964002,3674,0,729542,31537,0,414870,5851930,1842188,121822665,7626882
410653400100,Ballston Spa Central School District,Saratoga,Independent Superintendent,06/30/2018,12,4082,2834496733,54082000,43476462,0,5458340,8002566,0,77260,0,0,0,0,0,0,0,0,0,0,1290774,0,0,0,0,0,0,0,0,0,19836,0,0,0,66381,0,0,0,0,0,0,0,0,194171,64856,523528,0,0,24379,0,0,25132,0,799955,60023640,0,32014165,0,0,0,0,0,0,0,0,0,0,0,0,0,1580385,0,0,0,850455,0,0,0,0,0,0,94468645,1100000,1353000,0,8172248,0,105093893,8641984,1356604,0,42345,0,0,42200337,4080981,2900706,4915403,954383,0,23330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121253,0,3324485,0,3250283,14031257,18292,16849,245400,3572,0,354534,5833000,2470475,95816298,8159390
290778600100,Barker Central School District,Niagara,Central,06/30/2018,12,732,283377924,1240000,3376635,0,860126,2467166,0,11052,0,0,0,0,0,0,0,0,0,0,27414,0,0,0,0,0,0,0,0,0,143031,0,0,0,0,0,0,0,0,0,0,0,0,110601,0,127221,0,0,16575,0,0,1052,0,312310,7453183,0,7747756,0,0,0,0,0,0,0,0,0,0,0,0,0,385085,0,0,0,285658,0,0,0,0,0,0,15871682,0,0,0,483446,0,16355128,2083633,559994,0,0,0,0,8189069,826582,609578,918750,255967,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208141,0,624102,0,557078,2019396,0,0,33363,11849,0,35390,350000,67500,17381937,483446
180504000000,Batavia City School District,Genesee,City Public School,06/30/2018,12,2186,855092554,11105000,15447542,0,3045850,638497,0,95115,0,0,0,678891,0,0,0,0,0,0,282164,0,0,0,0,0,0,0,0,0,8811,0,0,0,98667,0,0,0,0,0,0,0,0,28180,203089,380298,0,0,28806,0,0,2932,0,462329,21401171,0,27658642,0,0,0,0,0,0,0,0,0,0,0,0,0,1736461,0,0,0,918112,0,0,0,0,0,0,51714386,0,0,0,801270,0,52515656,3838286,1260643,0,2105,0,0,24787775,3914425,1489759,1651908,506343,0,27627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787865,0,1610904,0,1724989,5730191,0,0,126441,10208,0,220858,3572321,496367,51759015,823795
460605600200,Bath Central School District,Steuben,Independent Superintendent,06/30/2018,12,1483,504128108,30230959,6953824,0,1491696,418364,0,21389,0,0,0,0,0,0,0,0,0,0,689254,0,0,0,0,0,0,0,0,0,3586,0,0,0,0,554,0,14527,0,0,0,0,0,18862,216700,122616,0,0,-15341,0,0,30123,0,485269,10451423,0,25178323,0,0,0,0,0,0,0,0,0,0,0,0,0,1107986,0,0,0,981697,0,0,0,0,0,0,37719429,14776790,488781,0,429738,0,53414738,11406193,671227,0,0,0,0,17779129,2140286,706846,1323959,447230,0,10965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354740,0,1046716,0,1022794,4926003,14014,3588,198420,4277,0,761041,5263781,810678,48902533,429738
470642100100,Bay Shore Union Free School District,Suffolk,Independent Superintendent,06/30/2018,12,5884,3963739315,34810000,95381590,0,8866256,556619,0,1019,0,0,0,0,0,0,0,0,0,0,745764,0,0,0,0,0,0,0,0,0,146439,0,0,0,304389,0,0,0,0,0,0,0,0,497742,99027,618843,0,0,29727,0,0,121144,0,530191,107898750,0,47726405,0,0,0,0,0,0,0,0,0,0,0,0,0,2546761,0,0,0,2113763,0,0,0,0,0,0,160285679,0,0,0,1702799,0,161988478,11472845,2558631,0,21523,0,0,86426325,5411816,4498876,7730845,2172477,0,72011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021542,0,6473184,0,6159954,19222649,22005,94526,723092,14031,0,608198,4085000,2246004,162035534,1702799
470942100500,Bayport-Blue Point Union Free School District,Suffolk,Union Free,06/30/2018,12,2159,1792343052,30745078,43731658,0,5142217,510125,0,828,0,0,0,0,0,0,0,0,0,0,491671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131953,134150,481072,0,0,46687,0,0,114247,0,333054,51117662,0,18640496,0,0,0,0,0,0,0,0,0,0,0,0,0,850974,0,0,0,202641,0,0,0,0,0,0,70811773,0,0,0,111467,0,70923240,8050334,1578772,0,0,0,0,36548739,3076945,2394430,1754763,1219705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882730,0,2960572,0,2794164,7791077,21787,55488,339004,11868,0,22771,2779664,982435,73265248,111467
130505000000,Beacon City School District,Dutchess,City Public School,06/30/2018,12,2841,2115666360,34575067,33909512,0,3285834,278969,0,100938,0,0,0,0,0,0,0,0,0,0,29037,0,0,0,0,0,0,0,0,0,8702,0,0,0,0,0,0,0,0,0,0,0,0,73278,360242,531846,0,0,13743,0,0,91151,0,337959,39021211,0,28522399,0,0,0,0,0,0,0,0,0,0,0,0,0,1746563,0,0,0,831405,0,0,0,0,0,0,70121578,4144576,0,0,624669,0,74890823,4865570,1418932,0,67652,0,0,34755664,3112846,2667466,3101246,578175,0,72054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907703,0,2540915,0,2601498,7814901,0,32949,592492,26142,19300,202736,4926409,1208588,71622393,624669
230756800100,Beaver River Central School District,Lewis,Central,06/30/2018,12,837,513765447,8871262,4629579,0,615282,53987,0,16770,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,0,0,0,0,0,0,0,24000,994426,899,224160,0,0,11309,0,0,26820,0,245451,6856496,0,10130919,0,0,0,0,0,0,0,0,0,0,0,0,0,439947,0,0,0,63113,0,0,0,0,0,0,17490475,7026262,1462242,0,94888,0,26073867,3092660,598515,0,996,0,0,7358747,820911,421381,1041455,314804,0,29544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281741,0,477200,0,513130,2318732,17053,0,108945,0,0,1388,1891125,195510,19483837,94888
550605700200,Bedford Central School District,Westchester,Independent Superintendent,06/30/2018,12,4045,8091509256,68005670,111253899,0,6182592,0,0,0,0,0,1631499,0,0,0,0,0,0,0,1439871,0,0,0,0,0,0,0,0,0,0,0,0,0,236992,0,0,0,0,0,0,0,0,428311,529471,1014374,0,0,32404,0,0,163055,0,1198063,124110531,0,7653343,0,0,0,0,0,0,0,0,0,0,0,0,0,1700379,0,0,0,768192,0,0,0,0,0,0,134232445,675368,444844,0,466771,0,135819428,9035231,2109215,0,0,0,310146,61626346,4051573,5066956,9434154,934689,0,46475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089927,0,5041459,0,4934856,17084466,36872,71515,246987,26687,0,28362,5828521,1695741,129700178,466771
090605900100,Beekmantown Central School District,Clinton,Independent Superintendent,06/30/2018,12,1871,1165040931,11506396,17998700,0,2153273,310737,0,3431,0,0,0,0,0,0,0,0,0,0,339829,0,0,0,0,0,0,0,0,0,13728,0,0,0,0,0,0,0,0,0,0,0,0,133374,6536,72013,0,0,0,0,0,46702,0,431805,21510128,0,22776178,0,0,0,0,0,0,0,0,0,0,0,0,0,1124339,0,0,0,1331284,0,0,0,0,0,0,46741929,0,1590000,7196396,1695773,0,57224098,8013705,790313,0,4710,0,0,21114614,2843236,1272119,2086906,542482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575147,0,1312546,0,1356004,6705794,0,0,141245,6495,183222,776735,2480000,155473,50366230,1695773
020706000100,Belfast Central School District,Allegany,Central,06/30/2018,12,331,110386434,10258370,1486070,0,394971,0,0,5795,0,0,0,0,0,0,0,0,0,0,6852,0,0,0,0,0,584,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,18194,4335,72493,0,0,276,1405,0,12889,0,196650,2201037,0,7397476,0,0,0,0,0,0,0,0,0,0,0,0,0,456149,0,0,0,172053,0,0,0,0,0,0,10226715,5454567,25384,0,280829,0,15987495,2026552,587390,0,1201,0,0,4313801,518760,248694,561524,111637,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99669,0,267548,0,256253,908309,0,0,28597,0,0,86386,1137991,372210,11577824,280829
220726700200,Belleville-Henderson Central School District,Jefferson,Central,06/30/2018,12,445,521220880,6765000,3983389,0,313578,0,0,9141,0,0,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,0,0,0,0,14791,0,0,0,0,0,0,0,0,0,0,0,0,930,500,83508,0,0,48428,0,0,4573,0,533292,4994980,0,5042437,0,0,0,0,0,0,0,0,0,0,0,0,0,418675,0,0,0,191289,0,0,0,0,0,0,10647381,2105000,20480,0,1185854,0,13958715,787035,397500,0,0,0,0,5467841,283958,202566,619929,116190,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98207,0,282595,0,237577,1473577,0,0,23167,1706,0,92640,510000,270007,10865495,1185853
280938600700,Bellmore Union Free School District,Nassau,Union Free,06/30/2018,12,980,1906485769,17628723,21646227,0,2456968,889002,0,2098,0,0,0,0,0,0,0,0,0,0,493123,0,0,0,0,0,0,0,0,0,0,0,0,0,290474,0,0,0,0,0,0,0,0,196791,33300,351747,0,0,38320,0,0,22322,0,665297,27085669,0,5069949,0,0,0,0,0,0,0,0,0,0,0,0,0,366066,0,0,0,59188,0,0,0,0,0,0,32580872,0,0,0,721145,0,33302017,9492302,1218420,0,0,0,0,16441831,1615156,855691,1415226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472889,0,1299214,0,1246906,3871971,16176,4080,203727,-450,0,362730,456631,292764,39265264,721145
280838609900,Bellmore-Merrick Central High School District,Nassau,Central High,06/30/2018,12,5347,0,69380288,99827281,0,14016575,2331832,0,9217,0,0,0,0,0,0,0,0,0,0,1799722,0,0,0,0,0,0,0,0,0,60379,0,0,0,30033,39934,0,0,0,0,0,0,2882,224297,1821716,1298326,0,0,178182,0,0,327894,0,524345,122492615,0,26299238,0,0,0,0,0,0,0,0,0,0,0,0,0,1368076,0,0,0,377351,0,0,0,0,0,0,150537280,7145000,0,0,1812582,0,159494862,33417660,2264583,0,4137,0,0,78359308,5217825,5345693,6899850,2791727,0,58855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725901,0,6506603,0,5882336,15414809,25979,105373,692282,16105,0,45602,3792271,1354132,170045805,1812582
060726300100,Bemus Point Central School District,Chautauqua,Central,06/30/2018,12,679,585300476,15372369,7851712,0,803098,0,0,23789,0,0,0,0,0,0,0,0,0,0,146315,0,0,0,0,0,0,0,0,0,10468,0,0,0,0,0,0,0,0,0,0,0,0,1707160,0,73002,0,0,0,0,0,20509,0,134043,10770096,0,5432473,0,0,0,0,0,0,0,0,0,0,0,0,0,268590,0,0,0,120383,0,0,0,0,0,0,16591542,12920000,2730000,0,27563,0,32269105,3803407,437454,0,0,0,0,6748498,722916,288176,833936,272772,0,16743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224595,0,470450,0,478193,1638515,0,3455,53925,1095,0,41128,3033253,434091,19507001,27563
100911800800,Berkshire Union Free School District,Columbia,Union Free,06/30/2018,12,83,0,302426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541073,0,0,0,0,607946,181,0,0,0,0,0,0,0,0,0,0,5268104,0,969903,0,0,0,0,0,0,0,0,0,0,0,0,0,647338,0,0,0,0,0,0,0,0,0,0,6885345,0,0,0,0,0,6885345,617991,406080,0,0,0,0,3930258,46732,290366,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69858,0,202473,0,242261,930785,1018,16685,8226,10885,0,277504,0,10471,7061697,0
380706700100,Berlin Central School District,Rensselaer,Central,06/30/2018,12,686,567669333,4658648,8128985,0,1067228,0,0,0,0,0,0,0,0,0,0,0,0,0,60092,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,6856,7000,142364,0,0,0,0,0,345895,0,389860,10149432,0,10031341,0,0,0,0,0,0,0,0,0,0,0,0,0,395174,0,0,0,294277,0,0,0,0,0,0,20870224,0,527395,0,2136340,0,23533959,1769881,661106,0,0,0,0,8491723,1010115,593536,1559013,228851,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368447,0,658600,0,721889,2787295,0,0,129198,0,0,9404,527395,71899,19591982,2136340
010706800100,Berne-Knox-Westerlo Central School District,Albany,Central,06/30/2018,12,760,562155213,9051497,9601209,0,1344715,0,0,19332,0,0,0,0,0,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,10675,0,0,0,0,0,0,0,0,25560,1298,115115,0,0,301,0,0,8551,0,307404,11437310,0,10190528,0,0,0,0,0,0,0,0,0,0,0,0,0,379244,2849,0,0,225536,0,0,0,0,0,0,22235467,157536,0,0,231200,0,22624203,1262185,685584,0,2687,0,0,9495779,781989,454895,1828537,233783,0,84246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337919,0,598544,0,670648,4282761,0,0,77178,1286,0,52216,1498486,236289,22585012,231200
010607100600,Bethlehem Central School District,Albany,Independent Superintendent,06/30/2018,12,4514,3095679552,57741910,63151065,0,5127695,3199133,0,32113,0,0,0,0,0,0,0,0,0,0,295372,0,0,0,0,0,45492,0,0,0,120757,0,0,0,112980,0,0,0,0,0,0,0,0,227635,225008,1164443,0,0,72679,289467,0,82057,0,583879,74729775,0,28697891,0,2509,0,0,0,24792,0,0,0,0,0,0,0,1247171,15056,0,0,407142,0,0,0,0,0,0,105124336,0,909000,0,1182128,0,107215464,6266819,1699423,0,0,0,60991,42555316,4189994,3594599,7687299,834670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039518,0,0,0,0,0,61288,0,0,0,0,0,0,0,0,0,0,0,2472907,0,3124243,0,3744706,13104806,0,62870,291048,26306,0,742740,9177074,2480615,106217232,1182128
