CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1997,010201000000,City of Albany,City,Albany,12/31,A2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,316107,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,454983,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,417116,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A29894,"Other Education, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EDUCATION,MISCELLANEOUS EDUCATION,Contractual,3163,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A3001,"St Aid, Revenue Sharing",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,UNRESTRICTED STATE AID,,8205083,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A3005,"St Aid, Mortgage Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MORTGAGE TAX,,809657,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A30201,"Public Safety Comm Sys, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Personal Services,936370,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A30202,"Public Safety Comm Sys, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Equipment and Capital Outlay,76559,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A30204,"Public Safety Comm Sys, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Contractual,489706,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A30208,"Public Safety Comm Sys, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,232039,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A31201,"Police, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,18179927,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,387508,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A31204,"Police, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,926181,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A31208,"Police, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,4970478,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A31704,"Other Correction Agency, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,CORRECTIONAL SERVICES,Contractual,160259,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A33101,"Traffic Control, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,231848,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A33102,"Traffic Control, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,27907,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A33104,"Traffic Control, Contr Expen",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,231918,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A33108,"Traffic Control, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,37362,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A3330,"St Aid, Unified Court Budget Sec Costs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,204572,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A3389,"St Aid, Other Public Safety",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - PUBLIC SAFETY,,103663,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A34101,"Fire, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Personal Services,12983234,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,100202,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A34104,"Fire, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Contractual,722323,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A34108,"Fire, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,6905902,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A35101,"Control of Animals, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,58478,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A35104,"Control of Animals, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,31601,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A35108,"Control of Animals, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,9242,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A370,"Special Assessments Receivable",BALANCE SHEET,CURRENT ASSETS,,,,762591,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,563737,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A3820,"St Aid, Youth Programs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - CULTURE AND RECREATION,,-4379,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,2056234,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A3989,"St Aid - Other Home And Community Service",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - COMMUNITY SERVICES,,74407,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A40201,"Registrar of Vital Statistics, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Personal Services,116860,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A40204,"Registrar of Vital Stat Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Contractual,5772,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A40208,"Registrar of Vital Stat, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,32576,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,476900,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A4320,"Fed Aid, Crime Control",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,484788,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A4389,"Fed Aid  Other Public Safety",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,45070,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,10629089,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A455,"Securities And Mortgages",BALANCE SHEET,CURRENT ASSETS,,,,19025,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A5060,"Retirement System Credits",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,PROCEEDS OF DEBT,MISCELLANEOUS DEBT PROCEEDS,,453232,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A51101,"Maint of Streets, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,1219598,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A51104,"Maint of Streets, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,599979,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A51108,"Maint of Streets, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,276442,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A51422,"Snow Removal, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,33149,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A51424,"Snow Removal, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,363899,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A51824,"Street Lighting, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,3076771,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,3566874,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A60101,"Admin, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SOCIAL SERVICES,SOCIAL SERVICE ADMINISTRATION,Personal Services,33248,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A60108,"Admin, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,2538,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A631,"Due To Other Governments",BALANCE SHEET,LIABILITIES,,,,2751678,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A651,"Accrued Interest Payable",BALANCE SHEET,LIABILITIES,,,,388431,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A663,"Due To County For Tax Levy",BALANCE SHEET,LIABILITIES,,,,2698932,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A688,"Other Liabilities",BALANCE SHEET,LIABILITIES,,,,55226,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A690,"Overpayments  & Clearing Account",BALANCE SHEET,LIABILITIES,,,,237076,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,855660,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71101,"Parks, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,2593200,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71102,"Parks, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,143055,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71104,"Parks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,598488,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71108,"Parks, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,486974,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71401,"Playgr & Rec Centers, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,482615,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71404,"Playgr & Rec Centers, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,253832,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71408,"Playgr & Rec Centers, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,106089,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71801,"Special Rec Facility, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,740359,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71804,"Special Rec Facility, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,395913,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A71808,"Special Recreation Facilities, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,163053,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A73101,"Youth Prog, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Personal Services,49913,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A73104,"Youth Prog, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Contractual,177900,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A73108,"Youth Prog, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,11335,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A74104,"Library, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,LIBRARY,Contractual,2156275,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A75104,"Historian, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,11654,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A75504,"Celebrations, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,296346,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A75604,"Other Performing Arts, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,512950,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80104,"Zoning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,20103,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A8019,"Residual Equity Transfers",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,206295,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80201,"Planning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Personal Services,534985,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80202,"Planning, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Equipment and Capital Outlay,2021,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80204,"Planning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,130824,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80208,"Planning, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,98226,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,17467178,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,17467178,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,14996879,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80401,"Human Rights, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,CONSTITUENT SERVICES,Personal Services,112487,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80402,"Human Rights, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,CONSTITUENT SERVICES,Equipment and Capital Outlay,6360,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80404,"Human Rights, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,CONSTITUENT SERVICES,Contractual,21033,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A80408,"Human Rights, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,16686,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81601,"Refuse & Garbage, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Personal Services,1456023,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81604,"Refuse & Garbage, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Contractual,2392942,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81608,"Refuse & Garbage, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,326592,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81701,"Street Cleaning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Personal Services,641278,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81702,"Street Cleaning, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Equipment and Capital Outlay,42620,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81704,"Street Cleaning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,4970,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A81708,"Street Cleaning, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,133719,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,188079,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A87454,"Flood & Erosion Control, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,EMERGENCY RESPONSE,Contractual,53533,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A884,"Reserve For Debt",BALANCE SHEET,EQUITY - RESERVED,,,,750240,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A889,"Miscellaneous Reserve (specify)",BALANCE SHEET,EQUITY - RESERVED,,,,14467,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A89894,"Misc Home & Comm Serv, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,MISCELLANEOUS COMMUNITY SERVICES,Contractual,69605,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A90108,"State Retirement System",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,703321,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A90408,"Worker's Compensation, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,WORKER'S COMPENSATION,Employee Benefits,716328,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A90508,"Unemployment Insurance, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNEMPLOYMENT INSURANCE,Employee Benefits,113561,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,1966776,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A90898,"Other Employee Benefits (spec)",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,1037,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A910,"Unreserved Fund Balance Appropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,9910000,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,4134091,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A97106,"Debt Principal, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,7006114,2023-12-29
1997,010201000000,City of Albany,City,Albany,12/31,A97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,2995671,2023-12-29
