CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1998,010201000000,City of Albany,City,Albany,12/31,A2660,"Sales of Real Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,20514,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A2680,"Insurance Recoveries",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,379332,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,179064,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,398036,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,509852,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,342602,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A29894,"Other Education, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EDUCATION,MISCELLANEOUS EDUCATION,Contractual,11324,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3001,"St Aid, Revenue Sharing",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,UNRESTRICTED STATE AID,,8205093,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3005,"St Aid, Mortgage Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MORTGAGE TAX,,1048434,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A30201,"Public Safety Comm Sys, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Personal Services,981031,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A30202,"Public Safety Comm Sys, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Equipment and Capital Outlay,71428,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A30204,"Public Safety Comm Sys, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Contractual,718570,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A30208,"Public Safety Comm Sys, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,206927,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3040,"St Aid, Real Property Tax Administration",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,72678,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A31201,"Police, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,18742192,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,583044,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A31204,"Police, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,1115721,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A31208,"Police, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,5059343,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A31704,"Other Correction Agency, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,CORRECTIONAL SERVICES,Contractual,33841,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A33101,"Traffic Control, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,261012,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A33104,"Traffic Control, Contr Expen",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,225188,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A33108,"Traffic Control, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,42903,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3330,"St Aid, Unified Court Budget Sec Costs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,604252,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3389,"St Aid, Other Public Safety",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - PUBLIC SAFETY,,32198,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A34101,"Fire, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Personal Services,13139262,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,174414,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A34104,"Fire, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Contractual,775075,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A34108,"Fire, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,6555342,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A35101,"Control of Animals, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,79587,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A35104,"Control of Animals, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,34436,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A35108,"Control of Animals, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,12610,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A370,"Special Assessments Receivable",BALANCE SHEET,CURRENT ASSETS,,,,647580,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,1274310,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3820,"St Aid, Youth Programs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - CULTURE AND RECREATION,,142935,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,2143214,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A3989,"St Aid - Other Home And Community Service",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - COMMUNITY SERVICES,,81511,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A40201,"Registrar of Vital Statistics, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Personal Services,119484,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A40202,"Registrar of Vital Stat,equip&cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Equipment and Capital Outlay,398,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A40204,"Registrar of Vital Stat Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Contractual,4144,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A40208,"Registrar of Vital Stat, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,34229,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,797427,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A4320,"Fed Aid, Crime Control",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,1175151,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,10270039,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A455,"Securities And Mortgages",BALANCE SHEET,CURRENT ASSETS,,,,16956,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A5060,"Retirement System Credits",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,PROCEEDS OF DEBT,MISCELLANEOUS DEBT PROCEEDS,,470810,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A51101,"Maint of Streets, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,1203154,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A51104,"Maint of Streets, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,479933,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A51108,"Maint of Streets, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,254011,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A51422,"Snow Removal, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,49549,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A51424,"Snow Removal, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,265015,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A51824,"Street Lighting, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,3126323,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,8446771,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A60101,"Admin, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SOCIAL SERVICES,SOCIAL SERVICE ADMINISTRATION,Personal Services,33248,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A60108,"Admin, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,2543,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,866406,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A631,"Due To Other Governments",BALANCE SHEET,LIABILITIES,,,,2770192,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A64604,"Indus Develop Agency, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT ADMINISTRATION,Contractual,14182,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A651,"Accrued Interest Payable",BALANCE SHEET,LIABILITIES,,,,495593,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A663,"Due To County For Tax Levy",BALANCE SHEET,LIABILITIES,,,,4035614,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A688,"Other Liabilities",BALANCE SHEET,LIABILITIES,,,,546330,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A690,"Overpayments  & Clearing Account",BALANCE SHEET,LIABILITIES,,,,57357,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,740667,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71101,"Parks, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,2518345,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71102,"Parks, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,155638,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71104,"Parks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,437618,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71108,"Parks, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,433104,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71401,"Playgr & Rec Centers, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,497693,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71402,"Playgr & Rec Centers, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,1401,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71404,"Playgr & Rec Centers, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,283836,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71408,"Playgr & Rec Centers, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,105037,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71801,"Special Rec Facility, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,764938,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71804,"Special Rec Facility, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,388801,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A71808,"Special Recreation Facilities, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,167921,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A73101,"Youth Prog, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Personal Services,24554,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A73102,"Youth Prog, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Equipment and Capital Outlay,780,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A73104,"Youth Prog, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Contractual,214365,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A73108,"Youth Prog, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,2735,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A74104,"Library, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,LIBRARY,Contractual,2156275,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A75104,"Historian, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,12500,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A75504,"Celebrations, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,344226,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A75604,"Other Performing Arts, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,741934,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80104,"Zoning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,19434,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A8019,"Residual Equity Transfers",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,596568,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80201,"Planning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Personal Services,507149,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80202,"Planning, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Equipment and Capital Outlay,504,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80204,"Planning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,43057,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80208,"Planning, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,96932,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,14996879,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,14996879,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,6738342,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80401,"Human Rights, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,CONSTITUENT SERVICES,Personal Services,125285,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80404,"Human Rights, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,CONSTITUENT SERVICES,Contractual,17098,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A80408,"Human Rights, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,16862,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A81601,"Refuse & Garbage, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Personal Services,1483527,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A81604,"Refuse & Garbage, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Contractual,2322921,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A81608,"Refuse & Garbage, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,296962,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A81701,"Street Cleaning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Personal Services,626867,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A81704,"Street Cleaning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,9457,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A81708,"Street Cleaning, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,130520,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,39360,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A87454,"Flood & Erosion Control, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,EMERGENCY RESPONSE,Contractual,53533,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A884,"Reserve For Debt",BALANCE SHEET,EQUITY - RESERVED,,,,506828,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A889,"Miscellaneous Reserve (specify)",BALANCE SHEET,EQUITY - RESERVED,,,,7695,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A89894,"Misc Home & Comm Serv, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,MISCELLANEOUS COMMUNITY SERVICES,Contractual,76962,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A90108,"State Retirement System",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,838710,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A90408,"Worker's Compensation, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,WORKER'S COMPENSATION,Employee Benefits,914453,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A90508,"Unemployment Insurance, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNEMPLOYMENT INSURANCE,Employee Benefits,180573,2023-12-29
1998,010201000000,City of Albany,City,Albany,12/31,A90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,3151915,2023-12-29
